account_uid,total_sent,total_received,txn_count_sent,txn_count_received,unique_receivers,unique_senders,avg_sent_amount,avg_received_amount,max_sent_amount,max_received_amount,txn_per_active_day,in_degree,out_degree,degree_centrality,pagerank,in_cycle,community_size,is_fraud
ACC04720,162734.88,85747.57,18,14,18,14,9040.83,6124.83,38611.2,26638.29,1.0667,14,18,0.006401,0.00018965,1,920,0
ACC04721,116931.71,72149.5,24,18,24,18,4872.15,4008.31,22008.61,16142.15,1.0769,18,24,0.008402,0.00017243,0,990,0
ACC04722,133242.7,51608.19,19,14,19,14,7012.77,3686.3,81589.0,9533.33,1.0312,14,19,0.006601,0.00012737,1,500,1
ACC04723,199211.48,78702.3,20,17,20,17,9960.57,4629.55,83997.0,15660.07,1.0278,17,20,0.007401,0.00016021,1,990,1
ACC04724,82819.63,52028.64,17,13,17,13,4871.74,4002.2,26564.04,12666.12,1.0345,13,17,0.006001,8.998e-05,0,675,0
ACC04725,130961.61,75219.63,19,11,19,11,6892.72,6838.15,44734.74,25938.62,1.0345,11,19,0.006001,0.00019316,1,920,0
ACC04726,56989.31,99216.76,13,19,13,18,4383.79,5221.93,17586.69,16225.27,1.0323,18,13,0.006201,0.00020447,1,990,0
ACC04727,217053.21,103562.61,15,16,15,16,14470.21,6472.66,70122.0,30848.0,1.1071,16,15,0.006201,0.00014663,1,498,1
ACC04728,46354.25,72972.6,15,8,15,8,3090.28,9121.58,13779.55,32838.0,1.0455,8,15,0.004601,9.381e-05,1,500,1
ACC04729,119175.03,124909.47,17,17,17,17,7010.3,7347.62,39742.0,55868.0,1.0,17,17,0.006801,0.00015716,1,664,1
ACC04730,74485.37,138210.21,14,23,14,23,5320.38,6009.14,18910.64,34377.94,1.0571,23,14,0.007401,0.00036282,0,498,0
ACC04731,44560.76,953686.75,10,20,10,11,4456.08,47684.34,14822.03,98586.0,1.4286,11,10,0.004201,0.00023816,0,675,1
ACC04732,68403.82,107787.24,13,16,13,16,5261.83,6736.7,14687.65,18374.78,1.0357,16,13,0.005801,0.00034492,0,920,0
ACC04733,26114.23,62514.36,9,8,9,8,2901.58,7814.3,6373.2,27877.7,1.0625,8,9,0.003401,0.00012397,1,990,0
ACC04734,127364.85,127024.34,15,23,15,23,8490.99,5522.8,52231.0,26645.83,1.0556,23,15,0.007602,0.00027461,1,675,1
ACC04735,130069.86,89107.27,22,24,22,24,5912.27,3712.8,29901.22,14647.5,1.0455,24,22,0.009202,0.00016293,1,664,0
ACC04736,55649.0,73100.47,12,16,12,16,4637.42,4568.78,13511.32,22281.03,1.0,16,12,0.005601,0.00015374,1,498,0
ACC04737,32949.71,65138.89,14,14,14,14,2353.55,4652.78,8664.86,20277.35,1.037,14,14,0.005601,0.00015263,1,500,0
ACC04738,44302.97,63818.35,14,17,14,17,3164.5,3754.02,5753.69,26048.73,1.0,17,14,0.006201,0.00016462,0,664,0
ACC04739,54693.69,43348.46,18,10,18,10,3038.54,4334.85,15880.74,11020.83,1.0,10,18,0.005601,9.29e-05,0,920,0
ACC04740,70936.35,64116.85,18,17,18,16,3940.91,3771.58,14647.5,21287.17,1.0606,16,18,0.006801,0.00016491,0,664,0
ACC04741,110008.89,110417.54,24,11,24,11,4583.7,10037.96,16810.98,74263.45,1.129,11,24,0.007001,0.00012236,0,675,0
ACC04742,71296.79,77646.65,22,18,22,18,3240.76,4313.7,13414.72,13730.8,1.0256,18,22,0.008002,0.00017373,0,990,0
ACC04743,108488.96,112631.11,15,14,15,14,7232.6,8045.08,60725.76,61990.88,1.0357,14,15,0.005801,0.00022006,1,500,1
ACC04744,115889.93,54951.54,18,19,18,19,6438.33,2892.19,33451.14,8060.72,1.0278,19,18,0.007401,0.00013596,1,500,0
ACC04745,68952.81,15957.37,12,7,12,7,5746.07,2279.62,22282.08,4334.98,1.0,7,12,0.003801,5.164e-05,1,675,0
ACC04746,96056.29,83463.84,20,14,20,14,4802.81,5961.7,45782.58,35759.85,1.0303,14,20,0.006801,0.00021706,0,990,0
ACC04747,439855.06,411290.12,19,23,19,23,23150.27,17882.18,348160.75,75038.0,1.3125,23,19,0.008402,0.00042269,1,675,1
ACC04748,51420.51,84604.34,12,13,12,13,4285.04,6508.03,15888.71,28240.99,1.0417,13,12,0.005001,0.00013983,0,990,0
ACC04749,47178.85,107729.05,14,17,14,17,3369.92,6337.0,21265.73,17646.91,1.0333,17,14,0.006201,0.00026589,1,920,0
ACC04750,63187.84,77924.0,14,20,14,20,4513.42,3896.2,12681.5,12407.43,1.0625,20,14,0.006801,0.00017272,1,920,0
ACC04751,99748.24,32292.04,15,12,15,12,6649.88,2691.0,19763.27,7115.88,1.0,12,15,0.005401,8.852e-05,0,675,0
ACC04752,152606.3,67129.01,27,15,27,14,5652.09,4475.27,42929.52,17147.86,1.0,14,27,0.008202,0.00013302,1,255,0
ACC04753,104840.56,171109.6,11,24,11,24,9530.96,7129.57,52760.0,50649.6,1.0938,24,11,0.007001,0.00031184,1,498,1
ACC04754,117220.27,96963.17,17,18,17,18,6895.31,5386.84,67862.0,21959.74,1.0,18,17,0.007001,0.00019657,1,500,1
ACC04755,1077230.15,51538.59,28,16,19,16,38472.51,3221.16,97888.0,12105.52,1.2941,16,19,0.007001,0.00012767,0,498,1
ACC04756,77522.85,73355.49,15,17,15,17,5168.19,4315.03,15237.79,11334.09,1.0323,17,15,0.006401,0.00016833,0,498,0
ACC04757,69333.34,67545.06,18,10,18,10,3851.85,6754.51,12629.17,29708.54,1.0,10,18,0.005601,0.00015273,1,675,0
ACC04758,58305.71,51672.35,16,11,16,11,3644.11,4697.49,15572.7,11975.8,1.08,11,16,0.005401,0.0001078,1,500,0
ACC04759,161656.42,126527.2,17,14,17,14,9509.2,9037.66,82218.0,78929.28,1.0333,14,17,0.006201,0.00026808,1,990,1
ACC04760,136306.58,18508.84,19,8,19,8,7174.03,2313.61,65789.0,7727.3,1.0,8,19,0.005401,5.198e-05,0,664,1
ACC04761,93040.62,66761.64,15,10,15,10,6202.71,6676.16,22888.63,26731.79,1.0417,10,15,0.005001,0.00012724,0,255,0
ACC04762,144353.22,43796.18,14,18,14,18,10310.94,2433.12,69105.0,5129.2,1.0667,18,14,0.006401,0.00014313,0,498,1
ACC04763,67553.8,66189.49,14,15,14,15,4825.27,4412.63,25938.62,22973.03,1.0357,15,14,0.005801,9.423e-05,1,920,0
ACC04764,92144.13,45372.51,18,15,18,15,5119.12,3024.83,26727.53,15831.06,1.0312,15,18,0.006601,0.00011777,1,990,0
ACC04765,136217.94,85367.12,15,17,15,17,9081.2,5021.6,43295.0,15791.45,1.1429,17,15,0.006401,0.00016439,1,500,1
ACC04766,105042.39,126817.68,25,15,25,15,4201.7,8454.51,15441.0,61992.0,1.0,15,25,0.008002,0.00013616,1,990,1
ACC04767,77314.97,62010.38,18,16,18,16,4295.28,3875.65,13243.69,14007.55,1.0968,16,18,0.006801,0.00011393,1,990,0
ACC04768,71777.59,101137.2,14,19,14,19,5126.97,5323.01,15880.31,27479.72,1.1,19,14,0.006601,0.00019826,1,500,0
ACC04769,80140.32,31371.63,19,12,19,12,4217.91,2614.3,19544.88,7085.97,1.1481,12,19,0.006201,8.717e-05,1,675,0
ACC04770,62294.22,42689.76,9,12,8,12,6921.58,3557.48,22313.69,12559.03,1.1053,12,8,0.004001,0.00011073,0,990,0
ACC04771,38185.59,103514.73,12,15,12,15,3182.13,6900.98,8761.49,33820.63,1.0,15,12,0.005401,0.00020566,0,664,0
ACC04772,69322.18,52903.4,12,15,12,15,5776.85,3526.89,24236.01,13961.97,1.0385,15,12,0.005401,0.00012198,1,990,0
ACC04773,41960.33,81492.73,15,15,15,15,2797.36,5432.85,8361.07,18253.06,1.0345,15,15,0.006001,0.00017135,1,920,0
ACC04774,132005.43,979333.97,20,30,20,22,6600.27,32644.47,53409.78,98982.0,1.3158,22,20,0.008402,0.00031842,0,990,1
ACC04775,124842.22,69665.06,17,17,17,17,7343.66,4097.94,62037.44,13438.17,1.0303,17,17,0.006801,0.00011705,1,675,0
ACC04776,136819.55,127872.04,21,19,21,19,6515.22,6730.11,33268.85,39014.79,1.0526,19,21,0.008002,0.0002052,1,920,0
ACC04777,53940.35,90229.48,16,14,16,14,3371.27,6444.96,9719.52,36357.97,1.0,14,16,0.006001,0.00016866,1,664,0
ACC04778,141014.57,42379.86,19,15,19,15,7421.82,2825.32,20524.06,9665.98,1.0625,15,19,0.006801,0.00013698,1,664,0
ACC04779,50905.66,55039.73,15,13,15,13,3393.71,4233.83,14079.57,13509.4,1.0,13,15,0.005601,0.00014162,0,675,0
ACC04780,149548.48,61014.25,17,12,17,12,8796.97,5084.52,84238.0,25717.54,1.0357,12,17,0.005801,0.00013497,1,675,1
ACC04781,22535.6,69588.0,11,12,11,12,2048.69,5799.0,3963.59,14001.58,1.0455,12,11,0.004601,0.00011175,0,664,0
ACC04782,97367.67,57242.83,20,14,20,14,4868.38,4088.77,18942.95,27412.2,1.0,14,20,0.006801,0.00019678,0,498,0
ACC04783,86700.0,112173.91,16,14,16,14,5418.75,8012.42,26990.65,33468.36,1.0,14,16,0.006001,0.00020337,1,675,0
ACC04784,54454.32,71877.08,12,15,11,15,4537.86,4791.81,16970.45,13799.23,1.0,15,11,0.005201,0.00016361,0,675,0
ACC04785,58375.83,105953.02,15,16,15,16,3891.72,6622.06,12505.01,19185.59,1.0333,16,15,0.006201,0.00030686,1,920,0
ACC04786,82096.93,66241.48,18,10,18,10,4560.94,6624.15,11965.28,27726.32,1.037,10,18,0.005601,9.205e-05,1,498,0
ACC04787,150074.21,65228.43,16,12,16,12,9379.64,5435.7,59515.0,11210.56,1.0,12,16,0.005601,0.00014561,0,990,1
ACC04788,96367.54,1118805.23,14,28,14,18,6883.4,39957.33,26685.82,98848.0,1.4,18,14,0.006401,0.00023325,0,255,1
ACC04789,37290.06,119970.1,14,18,14,18,2663.58,6665.01,11357.4,22321.84,1.0667,18,14,0.006401,0.00025145,0,990,0
ACC04790,91146.6,105564.42,16,22,16,22,5696.66,4798.38,29123.86,23102.9,1.0857,22,16,0.007602,0.00022918,1,920,0
ACC04791,787841.0,64239.43,16,17,9,17,49240.06,3778.79,98096.0,11050.07,1.2692,17,9,0.005201,0.00011381,1,255,1
ACC04792,114253.94,132988.08,16,15,16,15,7140.87,8865.87,30048.96,30674.98,1.069,15,16,0.006201,0.00030897,1,990,1
ACC04793,74110.24,1222967.37,14,29,14,18,5293.59,42171.29,29493.09,98320.0,1.3871,18,14,0.006401,0.00027017,0,920,1
ACC04794,53619.79,85463.32,10,15,10,15,5361.98,5697.55,13059.37,15398.63,1.0417,15,10,0.005001,0.00018031,1,664,0
ACC04795,74860.14,38890.04,15,13,15,13,4990.68,2991.54,15986.68,7328.71,1.037,13,15,0.005601,0.00014996,0,500,0
ACC04796,36363.85,121029.4,14,19,14,19,2597.42,6369.97,10351.49,23256.25,1.0,19,14,0.006601,0.00029336,1,990,0
ACC04797,90056.38,159613.16,20,19,20,19,4502.82,8400.69,19171.52,76080.0,1.0541,19,20,0.007802,0.00027409,1,500,1
ACC04798,103998.17,165625.57,12,23,12,23,8666.51,7201.11,39627.22,52116.0,1.0938,23,12,0.007001,0.00029281,1,664,1
ACC04799,45731.17,60445.45,12,17,12,17,3810.93,3555.61,17803.28,18928.13,1.0741,17,12,0.005801,0.00015211,1,920,0
ACC04800,117330.47,48968.11,18,12,17,12,6518.36,4080.68,50642.16,9058.2,1.0714,12,17,0.005801,0.00012351,0,664,0
ACC04801,28417.13,44097.02,11,14,11,14,2583.38,3149.79,4711.26,7729.14,1.0,14,11,0.005001,0.00014714,1,498,0
ACC04802,157080.3,61171.32,12,20,12,20,13090.02,3058.57,74636.0,14307.43,1.0323,20,12,0.006401,0.00016862,1,675,1
ACC04803,12459.97,776417.5,5,19,5,12,2491.99,40864.08,5193.54,96525.0,1.4118,12,5,0.003401,0.00017345,1,498,1
ACC04804,51062.65,79589.12,13,20,13,20,3927.9,3979.46,9813.2,11476.49,1.0,20,13,0.006601,0.00021838,0,920,0
ACC04805,52163.9,741311.85,10,24,10,18,5216.39,30887.99,14896.45,98215.0,1.2593,18,10,0.005601,0.00023706,1,990,1
ACC04806,164424.77,73122.38,22,15,22,15,7473.85,4874.83,67973.0,16238.51,1.0278,15,22,0.007401,0.00027656,0,675,1
ACC04807,42147.51,130188.43,15,17,15,17,2809.83,7658.14,10677.55,32972.05,1.0667,17,15,0.006401,0.00030557,0,675,0
ACC04808,947916.2,72753.9,19,19,11,19,49890.33,3829.15,97264.0,12761.94,1.2667,19,11,0.006001,0.00018489,1,500,1
ACC04809,26343.99,46352.04,10,14,10,14,2634.4,3310.86,9961.84,7827.07,1.0909,14,10,0.004801,0.00012511,0,675,0
ACC04810,125578.0,131538.47,17,16,17,16,7386.94,8221.15,32358.92,45739.1,1.0645,16,17,0.006601,0.00022992,1,920,1
ACC04811,89988.66,107104.06,17,17,17,17,5293.45,6300.24,24485.99,16767.59,1.0303,17,17,0.006801,0.00020169,0,664,1
ACC04812,77920.89,48140.84,16,11,16,11,4870.06,4376.44,20533.57,14078.07,1.0,11,16,0.005401,9.243e-05,0,500,0
ACC04813,61303.96,118026.12,23,16,23,16,2665.39,7376.63,10457.89,30476.13,1.0263,16,23,0.007802,0.00021359,0,990,0
ACC04814,91960.04,59662.16,22,10,22,10,4180.0,5966.22,17236.15,14650.03,1.1429,10,22,0.006401,0.00016149,1,500,0
ACC04815,165975.4,113301.4,19,19,19,19,8735.55,5963.23,79827.0,20904.29,1.027,19,19,0.007602,0.00021463,0,990,1
ACC04816,45584.03,115773.62,15,13,15,13,3038.94,8905.66,11956.43,46780.86,1.0,13,15,0.005601,0.00019623,1,664,0
ACC04817,45620.87,141943.6,9,18,9,18,5068.99,7885.76,12864.86,62173.39,1.0385,18,9,0.005401,0.0002825,0,664,0
ACC04818,88293.08,43001.19,19,8,19,8,4647.0,5375.15,34232.27,10437.1,1.0,8,19,0.005401,0.0001476,1,675,0
ACC04819,70248.74,50482.14,15,13,15,13,4683.25,3883.24,17030.21,7941.74,1.0769,13,15,0.005601,0.00012274,1,990,0
ACC04820,106604.8,98196.52,16,17,16,17,6662.8,5776.27,40044.45,25955.79,1.0645,17,16,0.006601,0.00019687,1,500,0
ACC04821,47619.02,304158.68,19,16,19,16,2506.26,19009.92,6196.63,90378.0,1.0294,16,19,0.007001,0.00046893,0,498,1
ACC04822,63044.64,67148.11,17,13,17,13,3708.51,5165.24,14389.74,11410.3,1.0345,13,17,0.006001,0.00015803,1,990,0
ACC04823,73591.17,31723.41,17,10,17,10,4328.89,3172.34,19842.37,6188.81,1.08,10,17,0.005401,9.31e-05,1,920,0
ACC04824,81949.26,778600.18,16,13,16,13,5121.83,59892.32,17513.7,670098.65,1.0,13,16,0.005801,0.00100659,1,255,1
ACC04825,105319.05,69087.0,18,13,18,13,5851.06,5314.38,20404.56,29488.97,1.069,13,18,0.006201,0.00017806,0,255,0
ACC04826,68536.11,55747.4,17,15,17,15,4031.54,3716.49,13484.11,9301.33,1.1034,15,17,0.006401,0.00014043,1,498,0
ACC04827,39303.05,51489.01,11,13,10,13,3573.0,3960.69,11132.48,10781.45,1.0,13,10,0.004601,0.00015387,0,664,0
ACC04828,61048.62,56811.48,13,11,13,11,4696.05,5164.68,11454.1,20437.54,1.0435,11,13,0.004801,0.00010558,0,498,0
ACC04829,82785.18,116594.03,19,15,19,15,4357.11,7772.94,22625.14,50736.17,1.0968,15,19,0.006801,0.00018983,1,664,0
ACC04830,693861.16,54703.1,26,15,26,15,26686.97,3646.87,75740.0,18716.54,1.4138,15,26,0.008202,0.00012265,0,675,1
ACC04831,62126.28,71369.34,14,17,14,17,4437.59,4198.2,22049.0,20894.82,1.1071,17,14,0.006201,0.00023012,0,664,0
ACC04832,48617.18,84461.25,10,14,10,14,4861.72,6032.95,12311.54,24499.27,1.0,14,10,0.004801,0.00018665,0,255,0
ACC04833,44082.7,75883.34,15,18,15,18,2938.85,4215.74,8804.04,13521.51,1.0,18,15,0.006601,0.00017542,0,664,0
ACC04834,137879.78,143804.11,13,15,13,15,10606.14,9586.94,58905.0,41894.53,1.0,15,13,0.005601,0.00020639,1,920,1
ACC04835,185013.44,121597.84,20,20,20,20,9250.67,6079.89,87606.85,21811.32,1.0811,20,20,0.008002,0.00025297,1,920,0
ACC04836,99773.59,66508.25,22,16,22,16,4535.16,4156.77,27030.17,14661.47,1.0857,16,22,0.007602,0.00014736,1,675,0
ACC04837,35918.33,98283.21,14,23,14,23,2565.6,4273.18,5954.38,23559.54,1.0571,23,14,0.007401,0.00036187,0,498,0
ACC04838,67059.55,114126.87,10,16,10,16,6705.95,7132.93,27038.01,23260.57,1.04,16,10,0.005201,0.00021051,1,675,0
ACC04839,25374.85,46628.09,11,7,11,7,2306.8,6661.16,6582.05,10642.77,1.0,7,11,0.003601,0.00010061,0,500,0
ACC04840,142899.56,46924.53,22,13,22,13,6495.43,3609.58,19676.22,14204.17,1.129,13,22,0.007001,0.00012162,0,500,0
ACC04841,205835.76,96184.26,20,18,20,18,10291.79,5343.57,76225.0,15765.88,1.027,18,20,0.007602,0.00019815,0,920,1
ACC04842,106056.92,105344.84,17,13,17,13,6238.64,8103.45,22903.6,35294.08,1.0,13,17,0.006001,0.0001747,0,498,0
ACC04843,122299.96,55953.78,10,13,10,13,12230.0,4304.14,89142.0,15174.4,1.0455,13,10,0.004601,0.00014152,1,500,1
ACC04844,63811.0,39468.57,15,10,15,10,4254.07,3946.86,12493.81,9527.49,1.0417,10,15,0.005001,0.00018458,1,255,0
ACC04845,71345.33,107208.0,19,17,19,17,3755.02,6306.35,20237.1,30258.01,1.0909,17,19,0.007201,0.0001685,1,255,0
ACC04846,82683.06,39234.42,14,11,14,11,5905.93,3566.77,17822.48,7430.82,1.0,11,14,0.005001,9.706e-05,0,920,0
ACC04847,48997.04,113733.3,14,20,14,20,3499.79,5686.66,8514.73,55467.56,1.0968,20,14,0.006801,0.00020614,1,990,0
ACC04848,110251.38,104756.88,15,13,15,13,7350.09,8058.22,68777.0,42043.0,1.0,13,15,0.005601,0.00017027,1,920,1
ACC04849,90630.86,115681.01,17,17,17,17,5331.23,6804.77,21039.51,74826.58,1.0303,17,17,0.006801,0.0001748,1,990,0
ACC04850,63289.35,76836.83,12,16,12,16,5274.11,4802.3,12037.62,11715.61,1.0,16,12,0.005601,0.00018772,1,675,0
ACC04851,69214.02,50915.06,21,15,21,15,3295.91,3394.34,10026.74,7765.22,1.125,15,21,0.007201,0.00015325,1,500,0
ACC04852,53547.18,47009.85,14,7,14,7,3824.8,6715.69,14429.34,17061.57,1.0,7,14,0.004201,0.0001076,0,990,0
ACC04853,65907.62,73245.54,15,13,15,13,4393.84,5634.27,15922.64,20643.43,1.12,13,15,0.005601,0.0002004,1,255,0
ACC04854,139072.39,113121.78,18,16,18,16,7726.24,7070.11,37060.48,22820.78,1.0,16,18,0.006801,0.00029037,0,664,0
ACC04855,159699.08,22705.31,16,9,16,9,9981.19,2522.81,46398.0,7533.29,1.0,9,16,0.005001,7.386e-05,0,920,1
ACC04856,107789.6,79221.5,21,13,21,13,5132.84,6093.96,19888.28,27680.21,1.0303,13,21,0.006801,0.00016901,0,498,0
ACC04857,166293.28,45679.82,11,12,11,12,15117.57,3806.65,89479.0,6681.16,1.15,12,11,0.004601,0.0001072,0,990,1
ACC04858,58335.48,60057.98,11,15,11,15,5303.23,4003.87,12469.12,17802.84,1.04,15,11,0.005201,0.00017429,1,920,0
ACC04859,40168.64,902488.39,11,28,11,20,3651.69,32231.73,11233.12,98481.0,1.2581,20,11,0.006201,0.00026851,1,498,1
ACC04860,83434.61,103765.08,14,17,14,17,5959.61,6103.83,28842.14,62183.0,1.0,17,14,0.006201,0.00012785,1,500,1
ACC04861,40484.15,54860.16,12,10,12,10,3373.68,5486.02,7799.18,23149.93,1.1,10,12,0.004401,0.00011146,0,675,0
ACC04862,102668.36,313409.73,15,18,15,18,6844.56,17411.65,35997.0,84414.0,1.0645,18,15,0.006601,0.00037878,0,255,1
ACC04863,909505.14,77798.87,23,17,15,17,39543.7,4576.4,98481.0,12570.0,1.3333,17,15,0.006401,0.00014937,0,920,1
ACC04864,73368.47,76115.41,12,19,12,19,6114.04,4006.07,35999.07,14680.46,1.0333,19,12,0.006201,0.000198,1,920,0
ACC04865,66638.85,53551.41,15,13,15,13,4442.59,4119.34,16246.17,7740.61,1.037,13,15,0.005601,0.0001338,1,675,0
ACC04866,77890.67,59811.61,14,15,14,15,5563.62,3987.44,28519.28,14488.5,1.0,15,14,0.005801,0.00017182,1,664,0
ACC04867,61036.77,583885.33,16,11,16,11,3814.8,53080.48,15917.95,538023.0,1.08,11,16,0.005401,0.00068149,0,920,1
ACC04868,52267.12,68712.74,15,17,15,17,3484.47,4041.93,10819.79,14382.02,1.0667,17,15,0.006401,0.00012263,0,990,0
ACC04869,100519.58,62712.81,20,15,20,15,5025.98,4180.85,15799.12,10958.9,1.0,15,20,0.007001,0.00018338,1,498,0
ACC04870,76086.52,75548.54,18,17,18,17,4227.03,4444.03,15779.43,13055.1,1.0,17,18,0.007001,0.00020786,0,990,0
ACC04871,31363.78,91002.72,15,14,15,14,2090.92,6500.19,4652.37,21156.11,1.0357,14,15,0.005801,0.00018061,0,498,0
ACC04872,71068.5,39828.91,11,14,11,14,6460.77,2844.92,33279.69,5181.79,1.0,14,11,0.005001,0.00011176,0,498,0
ACC04873,83287.84,29146.97,15,11,15,11,5552.52,2649.72,17044.73,8179.02,1.0,11,15,0.005201,8.465e-05,0,255,0
ACC04874,122104.65,79713.3,22,17,22,16,5550.21,4689.02,33110.03,12305.88,1.0541,16,22,0.007602,0.00022001,1,920,0
ACC04875,43773.65,91510.67,13,16,13,16,3367.2,5719.42,9123.45,27199.65,1.0357,16,13,0.005801,0.00018675,1,675,0
ACC04876,145061.1,52921.3,14,13,14,13,10361.51,4070.87,81506.0,11930.41,1.0,13,14,0.005401,0.00013001,0,255,1
ACC04877,98085.82,53336.92,20,14,20,14,4904.29,3809.78,21149.39,15034.56,1.0625,14,20,0.006801,0.00012481,1,990,0
ACC04878,92539.3,99206.59,17,20,17,20,5443.49,4960.33,31229.19,32147.24,1.0882,20,17,0.007401,0.00019139,1,498,0
ACC04879,49736.37,91044.59,13,18,13,18,3825.87,5058.03,16943.48,20257.88,1.0333,18,13,0.006201,0.00014041,1,920,0
ACC04880,45816.74,80423.73,10,17,10,17,4581.67,4730.81,12063.68,14760.41,1.0,17,10,0.005401,0.00020192,0,255,0
ACC04881,84865.64,75164.85,18,18,18,18,4714.76,4175.82,14913.79,13191.8,1.0286,18,18,0.007201,0.00020455,0,990,0
ACC04882,146819.08,65010.61,25,17,25,17,5872.76,3824.15,33195.0,9758.58,1.0769,17,25,0.008402,0.00018462,0,920,1
ACC04883,46026.94,50631.9,10,14,10,14,4602.69,3616.56,26299.19,7002.17,1.0435,14,10,0.004801,0.00014034,0,990,0
ACC04884,86826.11,67652.53,19,20,19,20,4569.8,3382.63,17824.66,11616.34,1.0263,20,19,0.007802,9.868e-05,1,498,0
ACC04885,1101187.99,115549.72,30,23,20,23,36706.27,5023.9,97811.0,20311.83,1.2927,23,20,0.008602,0.00024052,1,255,1
ACC04886,89781.14,78889.12,18,15,18,15,4987.84,5259.27,26653.64,37835.54,1.0,15,18,0.006601,0.00014632,0,990,0
ACC04887,91026.07,32425.68,16,12,16,12,5689.13,2702.14,44769.24,6983.76,1.12,12,16,0.005601,0.00012179,1,498,0
ACC04888,101886.34,31133.96,20,11,20,11,5094.32,2830.36,24272.17,7821.14,1.0333,11,20,0.006201,9.594e-05,1,664,0
ACC04889,50902.59,70286.13,12,18,12,18,4241.88,3904.79,13509.59,33018.97,1.0714,18,12,0.006001,0.00022769,0,675,0
ACC04890,85686.53,26785.05,18,8,18,8,4760.36,3348.13,10451.69,8301.79,1.0,8,18,0.005201,7.671e-05,0,920,0
ACC04891,51300.31,40545.6,12,12,12,12,4275.03,3378.8,13410.46,6804.91,1.0435,12,12,0.004801,9.807e-05,1,664,0
ACC04892,75379.32,78922.85,17,17,17,17,4434.08,4642.52,19203.91,15767.07,1.0625,17,17,0.006801,0.00017621,0,990,0
ACC04893,74556.52,90782.53,14,22,14,22,5325.47,4126.48,16237.05,25932.56,1.0286,22,14,0.007201,0.00023146,0,990,0
ACC04894,72494.72,118006.96,16,20,16,20,4530.92,5900.35,17598.84,25682.79,1.0286,20,16,0.007201,0.00033047,1,990,0
ACC04895,92729.55,46215.35,12,14,12,14,7727.46,3301.1,32466.62,13708.17,1.0833,14,12,0.005201,0.00015265,0,498,0
ACC04896,51670.5,79554.12,9,14,9,14,5741.17,5682.44,25184.95,38035.0,1.15,14,9,0.004601,0.00011079,0,498,1
ACC04897,59985.05,62292.34,17,17,17,17,3528.53,3664.26,13960.12,15912.24,1.0303,17,17,0.006801,0.00010646,1,990,0
ACC04898,97480.87,79315.77,21,18,20,18,4641.95,4406.43,25783.53,9243.74,1.1143,18,20,0.007602,0.00015628,1,920,0
ACC04899,88619.55,433457.22,9,16,9,16,9846.62,27091.08,63620.62,88337.0,1.087,16,9,0.005001,0.000443,1,675,1
ACC04900,110997.7,123668.25,14,22,14,22,7928.41,5621.28,51752.0,26400.0,1.0588,22,14,0.007201,0.00020594,0,500,1
ACC04901,106688.25,94895.9,22,16,22,16,4849.47,5930.99,31250.81,17090.03,1.0556,16,22,0.007602,0.00022117,1,920,0
ACC04902,42743.04,94177.93,16,11,16,11,2671.44,8561.63,10562.97,22579.38,1.0385,11,16,0.005401,0.00020406,1,255,0
ACC04903,809009.63,54414.25,19,8,12,8,42579.45,6801.78,98793.0,18878.92,1.35,8,12,0.004001,0.00012503,0,920,1
ACC04904,48809.45,63239.38,17,13,17,13,2871.14,4864.57,8250.19,11350.24,1.0,13,17,0.006001,0.00022289,1,675,0
ACC04905,125744.57,176047.81,10,26,10,26,12574.46,6771.07,84287.04,86043.02,1.0909,26,10,0.007201,0.00025239,1,990,1
ACC04906,109456.38,184273.68,19,21,19,21,5760.86,8774.94,23829.96,58557.0,1.0811,21,19,0.008002,0.0002832,1,498,1
ACC04907,64775.76,119390.82,11,13,11,13,5888.71,9183.91,15406.13,75249.0,1.0,13,11,0.004801,0.00017816,1,920,1
ACC04908,60032.28,117793.97,23,21,23,21,2610.1,5609.24,11302.75,34212.0,1.0233,21,23,0.008802,0.00019423,1,498,1
ACC04909,173894.05,96526.08,20,13,20,13,8694.7,7425.08,86752.0,40535.98,1.1,13,20,0.006601,0.00018209,1,498,1
ACC04910,64764.32,167702.54,15,22,15,22,4317.62,7622.84,12726.52,33619.19,1.0882,22,15,0.007401,0.00035066,0,675,1
ACC04911,49967.74,48251.87,15,18,15,18,3331.18,2680.66,14430.15,5885.83,1.1,18,15,0.006601,0.0001203,0,664,0
ACC04912,235548.81,91610.78,24,23,24,23,9814.53,3983.08,41943.68,14730.69,1.0682,23,24,0.009402,0.00016548,1,498,0
ACC04913,89517.27,66461.63,23,21,23,21,3892.06,3164.84,11975.8,8650.87,1.0732,21,23,0.008802,0.00012721,0,500,0
ACC04914,73270.36,105716.72,15,17,14,17,4884.69,6218.63,9591.0,29127.0,1.0667,17,14,0.006201,0.00017836,0,675,1
ACC04915,209413.5,86888.12,18,27,18,27,11634.08,3218.08,76243.0,12916.83,1.0714,27,18,0.009002,0.00026285,0,990,1
ACC04916,82515.07,85245.98,16,14,16,14,5157.19,6089.0,36591.0,12314.48,1.0,14,16,0.006001,0.00022612,0,990,1
ACC04917,91673.64,34302.87,19,9,19,9,4824.93,3811.43,16054.16,16036.9,1.0769,9,19,0.005601,6.4e-05,0,498,0
ACC04918,28620.19,43327.31,8,12,8,12,3577.52,3610.61,6569.8,9048.07,1.0,12,8,0.004001,0.00015825,0,255,0
